id,role_num,club_id,user_id
16272,2,25,56013
16273,2,427,277694
16274,1,369,228126
16275,3,75,100470
16276,2,133,1410
16277,1,418,180089
16278,1,382,26895
16279,2,273,175813
16280,3,333,179237
16281,1,81,126344
16282,2,170,278691
16283,3,277,50746
16284,3,8,75436
16285,3,388,26030
16286,1,222,89675
16287,1,93,263325
16288,1,53,180221
16289,3,117,53090
16290,1,26,254641
16291,1,236,84986
16292,3,251,224522
16293,1,130,117110
16294,2,275,127372
16295,1,137,209737
16296,1,192,214374
16297,1,133,258235
16298,3,13,20041
16299,3,63,50120
16300,2,94,31173
16301,3,177,167355
16302,3,156,38324
16303,2,275,175945
16304,1,212,161831
16305,3,187,171585
16306,1,417,112168
16307,2,377,50564
16308,1,116,63443
16309,3,128,273664
16310,1,41,24664
16311,3,425,273441
16312,2,141,120014
16313,1,170,60304
16314,2,339,98868
16315,3,247,241731
16316,2,349,13866
16317,3,189,184520
16318,3,11,141998
16319,2,233,209846
16320,3,196,256868
16321,2,460,269456
16322,1,294,15403
16323,2,27,146564
16324,2,394,240165
16325,3,452,180710
16326,2,329,175930
16327,3,134,201213
16328,1,208,161388
16329,1,458,183159
16330,2,118,9016
16331,3,313,14054
16332,1,285,186345
16333,1,434,75227
16334,3,423,56394
16335,2,460,183679
16336,3,252,214041
16337,2,23,251291
16338,2,396,137029
16339,1,448,169151
16340,2,429,20268
16341,3,30,161022
16342,2,153,145343
16343,1,41,149592
16344,2,197,252525
16345,1,420,266781
16346,2,40,247150
16347,3,474,42080
16348,3,356,200864
16349,3,93,217605
16350,2,304,58640
16351,2,168,173579
16352,2,128,37140
16353,1,273,252925
16354,1,314,97138
16355,1,432,177503
16356,1,211,81308
16357,2,395,209268
16358,1,145,205739
16359,1,325,34062
16360,3,498,244802
16361,1,431,156873
16362,2,59,33330
16363,3,374,44224
16364,1,79,228295
16365,2,240,86248
16366,3,39,80050
16367,1,174,174306
16368,3,467,32895
16369,1,342,260725
16370,3,491,25889
16371,2,183,166528
16372,3,417,180785
16373,1,224,24506
16374,1,336,53294
16375,3,433,63330
16376,2,217,120093
16377,3,172,257591
16378,2,315,31257
16379,2,386,48167
16380,1,468,276725
16381,2,1,73280
16382,1,451,38451
16383,1,319,162684
16384,2,311,235543
16385,2,364,136486
16386,1,62,47119
16387,1,69,52469
16388,2,433,40349
16389,1,107,154256
16390,2,20,223786
16391,3,37,15581
16392,2,237,217357
16393,1,243,176682
16394,3,409,155184
16395,2,57,64580
16396,1,429,119946
16397,2,466,174498
16398,3,48,30993
16399,1,268,53309
16400,2,172,132844
16401,2,166,8262
16402,3,310,164618
16403,2,17,137278
16404,1,319,46811
16405,1,481,177038
16406,1,277,55229
16407,3,347,251322
16408,2,149,4485
16409,3,22,162891
16410,2,277,59821
16411,2,36,198633
16412,1,399,175425
16413,2,99,9004
16414,3,58,212234
16415,1,274,184177
16416,2,194,275961
16417,2,312,76620
16418,3,110,149883
16419,2,275,245026
16420,3,106,276591
16421,1,270,225640
16422,3,387,226500
16423,1,104,269989
16424,1,440,237834
16425,3,48,145522
16426,3,204,155492
16427,2,486,49474
16428,3,65,115535
16429,2,56,190106
16430,2,382,244856
16431,2,470,269160
16432,3,53,199306
16433,3,156,118950
16434,2,256,84295
16435,2,360,194799
16436,1,215,237270
16437,1,383,129556
16438,3,307,216107
16439,2,429,187210
16440,1,356,87680
16441,3,102,160392
16442,2,101,100063
16443,1,465,77716
16444,2,448,248322
16445,2,3,218991
16446,3,171,173720
16447,3,374,71377
16448,3,115,260399
16449,1,333,118366
16450,3,449,262124
16451,2,348,263836
16452,2,466,138814
16453,3,229,153597
16454,3,255,49073
16455,3,175,160264
16456,2,86,232283
16457,3,469,175068
16458,3,90,237124
16459,1,376,123178
16460,1,48,69947
16461,1,278,48209
16462,3,173,67620
16463,2,90,201432
16464,3,226,197467
16465,3,189,13315
16466,1,370,170626
16467,1,48,133909
16468,1,14,84544
16469,3,438,187278
16470,2,489,265396
16471,3,153,47909
16472,1,25,132873
16473,3,5,189300
16474,1,359,154379
16475,1,120,126033
16476,3,230,24593
16477,2,441,126725
16478,3,426,46821
16479,2,98,76777
16480,1,87,236278
16481,1,86,177439
16482,2,6,245939
16483,3,372,61422
16484,3,72,249467
16485,1,459,142217
16486,2,353,20479
16487,1,56,78769
16488,2,435,227655
16489,1,473,112142
16490,2,100,41277
16491,3,269,92404
16492,3,424,275807
16493,2,54,85305
16494,2,127,41295
16495,3,485,35223
16496,2,420,27837
16497,2,229,150558
16498,3,344,230113
16499,1,55,15343
16500,1,122,209253
16501,3,329,44912
16502,2,299,48715
16503,2,332,269713
16504,2,241,229770
16505,1,476,88661
16506,3,370,58022
16507,3,246,103476
16508,3,489,132262
16509,2,250,16322
16510,3,460,170730
16511,1,463,67317
16512,1,257,262078
16513,3,477,266789
16514,3,77,113179
16515,1,55,182148
16516,1,284,140002
16517,2,455,171358
16518,1,369,93200
16519,3,63,97904
16520,3,52,163904
16521,3,348,192846
16522,2,105,263225
16523,1,427,233478
16524,3,430,192511
16525,2,451,185491
16526,3,474,243761
16527,3,183,189533
16528,3,382,13070
16529,1,176,167611
16530,1,374,121937
16531,3,343,167267
16532,3,382,181076
16533,2,20,63620
16534,1,212,45619
16535,3,103,173068
16536,3,339,117216
16537,2,339,192984
16538,1,134,191698
16539,3,252,93377
16540,3,220,155716
16541,2,28,243756
16542,2,147,65496
16543,2,69,198569
16544,1,391,200749
16545,3,82,248067
16546,1,43,141895
16547,3,474,34167
16548,1,446,247726
16549,1,467,203173
16550,3,24,176680
16551,3,191,141518
16552,1,391,241107
16553,2,454,117486
16554,1,201,37475
16555,1,208,192122
16556,2,423,17928
16557,2,155,182272
16558,3,117,225799
16559,1,353,10580
16560,3,443,243518
16561,3,126,47788
16562,2,131,247914
16563,3,40,136724
16564,1,193,214194
16565,2,59,218727
16566,3,348,272410
16567,3,477,42215
16568,2,160,260769
16569,3,486,273393
16570,2,473,78894
16571,2,226,20358
16572,2,448,81467
16573,2,204,118609
16574,2,158,235305
16575,1,387,179634
16576,3,455,143756
16577,2,282,148978
16578,1,420,107950
16579,2,236,195585
16580,2,320,206413
16581,2,360,205474
16582,3,83,25002
16583,2,446,154271
16584,1,107,262898
16585,2,153,206908
16586,3,173,228236
16587,2,437,180223
16588,1,444,33253
16589,2,324,245773
16590,1,188,67876
16591,2,222,129094
16592,3,64,94665
16593,1,171,170987
16594,1,355,234061
16595,3,92,234061
16596,2,23,71225
16597,1,167,54478
16598,3,136,231238
16599,3,453,249860
16600,2,361,183794
16601,2,454,206380
16602,2,174,255844
16603,3,481,183089
16604,3,86,249937
16605,2,473,32525
16606,1,168,102136
16607,3,377,31462
16608,2,21,186133
16609,3,382,240982
16610,1,320,5205
16611,3,449,248583
16612,3,95,1031
16613,2,107,170214
16614,3,413,259683
16615,1,22,33859
16616,3,126,162367
16617,3,78,88568
16618,1,356,186599
16619,2,104,44865
16620,1,65,258314
16621,1,367,5031
16622,2,222,132563
16623,2,16,11872
16624,2,494,181893
16625,3,391,206901
16626,2,241,24210
16627,1,493,62105
16628,3,317,218953
16629,3,292,266846
16630,1,495,32857
16631,1,313,79624
16632,3,443,20452
16633,2,334,126768
16634,3,258,212711
16635,3,454,15158
16636,2,1,239791
16637,1,436,3714
16638,3,416,43951
16639,2,232,87008
16640,1,410,236764
16641,3,172,63251
16642,3,428,45299
16643,3,42,139538
16644,3,153,41536
16645,2,96,10775
16646,3,14,167273
16647,2,95,69235
16648,1,369,76460
16649,1,452,32839
16650,3,469,57205
16651,2,176,155516
16652,1,26,4680
16653,1,213,251489
16654,2,434,199468
16655,2,92,47343
16656,2,135,182478
16657,1,383,176176
16658,3,78,69793
16659,2,374,47644
16660,2,90,164050
16661,2,102,6849
16662,2,169,205864
16663,3,269,118797
16664,2,276,152627
16665,3,75,32716
16666,3,103,68118
16667,1,310,138782
16668,2,270,165386
16669,2,464,247778
16670,3,298,266789
16671,3,43,248363
16672,2,285,146854
16673,2,376,239554
16674,1,156,267837
16675,1,355,62899
16676,1,156,222423
16677,3,70,117590
16678,2,118,54606
16679,1,350,101202
16680,3,9,67420
16681,1,369,204383
16682,1,449,94009
16683,3,65,120722
16684,3,138,138086
16685,2,101,152681
16686,1,244,239685
16687,1,259,89327
16688,2,383,100385
16689,2,95,234540
16690,2,282,184605
16691,3,209,6645
16692,1,204,122057
16693,3,196,51621
16694,3,485,66425
16695,2,306,177194
16696,1,476,72669
16697,1,123,164248
16698,3,380,38524
16699,3,160,23418
16700,2,282,198545
16701,2,318,136440
16702,1,335,190318
16703,3,8,128763
16704,2,53,243958
16705,3,110,127186
16706,3,114,22579
16707,2,6,75890
16708,3,379,195126
16709,1,291,73192
16710,1,25,86378
16711,2,33,185464
16712,1,29,258835
16713,3,410,196994
16714,3,492,130642
16715,2,407,117141
16716,1,48,222117
16717,2,22,267208
16718,2,201,28468
16719,1,180,65845
16720,3,72,2946
16721,1,320,41656
16722,3,392,107978
16723,2,262,28159
16724,1,133,244849
16725,3,452,50659
16726,1,153,53132
16727,3,259,40206
16728,1,238,169751
16729,1,255,130829
16730,1,323,233357
16731,3,114,36628
16732,3,162,114338
16733,1,497,166867
16734,1,430,64055
16735,1,24,130549
16736,2,218,179678
16737,1,174,160187
16738,1,464,55182
16739,1,372,99642
16740,3,54,4004
16741,2,283,92638
16742,2,350,103786
16743,1,107,235612
16744,3,365,228379
16745,3,442,179178
16746,2,241,1055
16747,1,137,71744
16748,2,50,237389
16749,2,430,61445
16750,1,154,170996
16751,1,255,240147
16752,2,14,112473
16753,2,197,78487
16754,2,114,70890
16755,1,478,197593
16756,2,235,238262
16757,1,374,17046
16758,1,468,278523
16759,2,221,117909
16760,3,309,274196
16761,2,47,17550
16762,1,145,132860
16763,2,468,38966
16764,1,439,22009
16765,2,474,278613
16766,3,121,254305
16767,2,6,149547
16768,3,311,96561
16769,1,418,79741
16770,2,464,208621
16771,2,367,262607
16772,2,39,193940
16773,2,122,137570
16774,2,374,156262
16775,2,275,219542
16776,3,6,14524
16777,3,484,18321
16778,1,206,259823
16779,3,386,75448
16780,3,213,204145
16781,3,318,107627
16782,1,32,35203
16783,3,265,249848
16784,3,308,265603
16785,3,361,143323
16786,2,354,578
16787,1,376,83082
16788,3,85,156303
16789,1,492,30287
16790,2,181,82361
16791,2,408,89982
16792,1,290,224791
16793,2,32,3254
16794,2,1,87814
16795,1,362,196817
16796,3,443,122354
16797,2,481,7704
16798,3,24,62350
16799,2,51,260764
16800,1,126,104678
16801,3,18,56509
16802,1,304,128033
16803,2,144,73949
16804,3,438,245146
16805,3,88,255569
16806,3,53,239041
16807,2,15,44429
16808,1,223,59932
16809,3,430,176226
16810,3,442,7272
16811,2,181,123421
16812,1,428,171933
16813,3,395,95737
16814,1,285,49818
16815,1,32,193019
16816,2,103,97794
16817,1,1,203459
16818,3,380,133212
16819,3,349,144710
16820,2,356,259965
16821,3,132,164504
16822,1,407,58469
16823,1,422,205411
16824,1,319,140810
16825,2,482,128794
16826,1,302,65329
16827,3,356,118059
16828,2,112,1240
16829,1,482,140186
16830,1,426,94158
16831,2,304,62524
16832,2,441,247586
16833,2,40,75611
16834,3,173,7872
16835,3,162,146308
16836,2,246,168122
16837,2,78,202562
16838,1,51,91762
16839,2,256,32885
16840,1,108,98553
16841,2,125,23644
16842,1,49,25521
16843,2,428,141724
16844,1,479,154932
16845,1,21,223753
16846,3,286,163249
16847,3,152,277105
16848,1,376,223403
16849,1,227,170701
16850,3,301,101654
16851,1,232,163140
16852,2,138,261450
16853,2,6,150272
16854,1,241,162266
16855,2,457,152299
16856,3,125,62100
16857,2,425,211678
16858,1,241,191986
16859,3,171,72957
16860,1,108,168046
16861,3,283,44321
16862,2,221,275150
16863,3,37,211303
16864,1,54,64255
16865,3,118,159529
16866,2,39,90953
16867,3,237,152779
16868,1,483,185334
16869,1,344,97394
16870,1,321,146353
16871,2,493,166930
16872,3,242,160641
16873,3,282,1411
16874,2,135,35509
16875,3,137,22593
16876,1,488,70354
16877,1,20,241731
16878,2,385,26023
16879,1,252,25524
16880,1,386,120911
16881,2,164,92750
16882,1,494,208137
16883,2,8,219369
16884,1,221,224039
16885,3,381,112853
16886,3,285,222619
16887,1,268,223005
16888,1,38,74294
16889,2,350,49853
16890,1,172,141724
16891,2,18,27391
16892,1,273,106208
16893,1,95,226889
16894,1,238,90890
16895,2,97,102266
16896,3,154,223403
16897,1,428,98921
16898,1,407,131464
16899,2,203,196240
16900,2,164,83416
16901,3,84,112461
16902,3,134,192502
16903,2,137,59292
16904,2,220,111634
16905,1,160,196350
16906,2,364,201405
16907,2,328,125832
16908,1,434,3422
16909,1,94,217465
16910,1,246,154755
16911,3,159,143341
16912,2,9,32604
16913,3,11,55711
16914,1,260,182531
16915,1,203,222106
16916,2,247,4537
16917,2,308,106621
16918,3,291,150544
16919,1,313,25422
16920,3,335,132008
16921,1,383,256773
16922,2,162,112309
16923,1,356,214259
16924,1,328,155841
16925,1,111,248306
16926,3,52,201530
16927,3,180,112530
16928,2,54,249673
16929,1,289,91312
16930,3,435,278311
16931,3,482,224696
16932,2,329,104469
16933,3,414,118223
16934,2,56,137694
16935,1,254,195261
16936,2,269,228601
16937,2,113,128615
16938,3,382,20122
16939,1,489,195333
16940,3,411,84800
16941,2,69,236451
16942,1,319,93614
16943,3,211,260155
16944,1,349,189708
16945,3,32,167241
16946,1,387,144079
16947,3,75,31618
16948,1,42,10335
16949,3,220,151342
16950,3,126,269385
16951,1,398,87255
16952,2,159,235027
16953,1,358,30300
16954,1,11,270911
16955,2,251,36579
16956,3,164,232982
16957,1,362,118783
16958,1,442,211666
16959,2,352,62412
16960,1,491,9893
16961,3,426,267067
16962,1,412,110509
16963,2,71,10189
16964,3,83,272309
16965,2,175,118695
16966,2,16,123528
16967,1,60,184081
16968,1,370,66656
16969,2,300,171687
16970,3,177,218945
16971,2,433,146352
16972,1,317,170936
16973,3,417,240200
16974,2,109,248891
16975,1,234,277774
16976,1,141,272560
16977,1,24,222525
16978,1,77,132567
16979,2,368,271848
16980,1,317,78585
16981,2,263,3588
16982,3,252,225980
16983,2,208,23247
16984,3,285,76999
16985,3,434,66292
16986,3,50,159582
16987,2,195,195819
16988,1,148,251134
16989,1,168,144513
16990,1,214,211972
16991,2,255,19175
16992,1,228,206009
16993,1,243,220787
16994,1,132,151427
16995,2,14,219604
16996,2,211,161628
16997,2,167,54213
16998,3,169,92703
16999,3,213,220288
17000,2,50,173736
17001,3,220,271210
17002,1,421,158304
17003,2,451,137163
17004,1,383,16767
17005,1,115,118813
17006,1,220,218007
17007,2,436,212786
17008,3,312,180659
17009,3,426,257856
17010,2,43,11502
17011,3,417,93526
17012,1,470,213387
17013,1,429,202555
17014,1,424,1966
17015,1,384,93240
17016,2,113,22569
17017,3,249,258979
17018,2,183,155383
17019,2,34,220924
17020,3,297,214316
17021,1,341,175335
17022,3,302,23408
17023,1,335,142625
17024,3,153,115626
17025,3,196,79004
17026,2,77,275806
17027,2,371,130350
17028,2,324,41726
17029,1,35,174162
17030,2,40,21152
17031,1,282,87500
17032,3,376,112462
17033,3,7,248769
17034,1,331,27603
17035,2,185,48864
17036,3,221,143607
17037,3,40,194285
17038,2,404,153300
17039,3,345,244333
17040,2,139,201452
17041,1,81,243340
17042,2,14,115229
17043,1,108,207362
17044,1,344,28132
17045,1,394,266662
17046,3,343,277585
17047,1,143,94529
17048,2,351,118526
17049,3,406,124353
17050,2,334,257030
17051,1,484,270551
17052,2,28,63236
17053,1,189,92377
17054,3,367,139250
17055,3,299,222703
17056,3,377,174849
17057,1,294,47107
17058,2,458,119173
17059,2,273,105951
17060,2,492,226600
17061,1,413,27310
17062,3,52,205993
17063,3,247,49765
17064,2,70,209476
17065,3,89,209871
17066,1,47,95222
17067,1,360,60395
17068,2,345,26750
17069,2,128,160513
17070,2,404,231071
17071,2,262,12579
17072,1,307,59824
17073,2,350,269106
17074,2,414,153850
17075,1,59,107811
17076,1,17,106750
17077,2,144,91901
17078,3,165,266796
17079,1,374,105376
17080,2,151,120066
17081,2,44,167594
17082,2,189,127069
17083,2,212,118796
17084,2,367,61658
17085,1,470,178766
17086,3,345,271806
17087,2,144,239028
17088,2,247,26536
17089,3,44,138147
17090,3,289,111877
17091,3,390,260175
17092,3,167,107435
17093,2,249,180296
17094,3,268,60806
17095,2,288,143157
17096,1,451,237374
17097,1,480,269820
17098,3,57,15066
17099,3,264,43912
17100,1,116,276629
17101,2,184,10890
17102,1,395,38149
17103,3,246,122952
17104,1,407,189050
17105,2,15,246785
17106,2,270,209737
17107,1,148,220444
17108,2,294,236397
17109,3,137,84188
17110,3,290,160028
17111,2,57,196237
17112,1,397,243575
17113,1,192,24316
17114,3,238,149541
17115,1,200,226665
17116,3,469,139738
17117,3,86,173958
17118,1,277,114446
17119,1,228,90951
17120,1,452,71903
17121,2,416,212615
17122,1,458,27528
17123,2,188,159645
17124,1,362,105796
17125,1,239,86070
17126,2,467,20842
17127,3,175,117979
17128,3,180,152752
17129,2,485,204524
17130,3,338,23220
17131,2,231,50908
17132,2,483,94562
17133,3,169,11248
17134,1,174,174643
17135,2,162,225711
17136,3,15,46589
17137,2,282,95079
17138,1,156,157416
17139,3,286,234806
17140,2,216,145966
17141,3,312,243116
17142,2,313,5686
17143,3,259,32380
17144,1,244,71425
17145,3,421,20344
17146,3,107,66494
17147,3,330,9699
17148,3,293,143954
17149,3,139,130823
17150,2,144,37098
17151,2,414,248193
17152,1,424,209775
17153,3,84,33517
17154,1,130,172513
17155,2,214,168635
17156,3,127,138910
17157,2,111,228244
17158,2,222,113911
17159,2,327,150263
17160,3,300,236344
17161,1,37,54139
17162,3,264,83923
17163,1,377,33132
17164,2,187,76361
17165,2,112,45185
17166,2,195,111100
17167,2,179,274361
17168,3,401,108505
17169,1,310,271895
17170,3,313,51931
17171,1,24,258826
17172,1,302,48075
17173,3,388,65318
17174,3,283,121259
17175,3,227,211218
17176,2,346,64590
17177,3,290,156219
17178,1,129,85313
17179,1,41,129446
17180,3,391,167983
17181,3,312,93510
17182,1,137,269820
17183,2,482,27179
17184,2,472,220515
17185,2,73,129792
17186,2,460,269811
17187,1,80,52439
17188,1,321,185080
17189,2,277,52065
17190,2,490,89091
17191,1,355,96807
17192,2,497,26260
